,t,Uz,U,I
3327,0.0006654,-3.72,0.002,-2.0060180541624874e-05
3328,0.0006656,-3.72,0.002,-2.0060180541624874e-05
3329,0.0006658,-3.68,0.002,-2.0060180541624874e-05
3330,0.000666,-3.72,0.002,-2.0060180541624874e-05
3331,0.0006662,-3.72,0.002,-2.0060180541624874e-05
3332,0.0006663999999999999,-3.72,0.002,-2.0060180541624874e-05
3333,0.0006666,-3.72,0.002,-2.0060180541624874e-05
3334,0.0006668,-3.72,0.002,-2.0060180541624874e-05
3335,0.000667,-3.72,0.002,-2.0060180541624874e-05
3336,0.0006672,-3.72,0.002,-2.0060180541624874e-05
3337,0.0006674000000000001,-3.72,0.002,-2.0060180541624874e-05
3338,0.0006676,-3.68,0.002,-2.0060180541624874e-05
3339,0.0006678,-3.72,0.002,-2.0060180541624874e-05
3340,0.000668,-3.72,0.002,-2.0060180541624874e-05
3341,0.0006682000000000001,-3.72,0.0,-0.0
3342,0.0006684,-3.72,0.002,-2.0060180541624874e-05
3343,0.0006686,-3.68,0.002,-2.0060180541624874e-05
3344,0.0006688,-3.72,0.0,-0.0
3345,0.000669,-3.72,0.0,-0.0
3346,0.0006692,-3.72,0.002,-2.0060180541624874e-05
3347,0.0006694,-3.72,0.0,-0.0
3348,0.0006696,-3.72,0.002,-2.0060180541624874e-05
3349,0.0006698,-3.72,0.0,-0.0
3350,0.00067,-3.72,0.002,-2.0060180541624874e-05
3351,0.0006702,-3.72,0.0,-0.0
3352,0.0006703999999999999,-3.7600000000000002,0.0,-0.0
3353,0.0006706,-3.68,0.0,-0.0
3354,0.0006708,-3.68,0.0,-0.0
3355,0.000671,-3.72,0.002,-2.0060180541624874e-05
3356,0.0006711999999999999,-3.72,0.0,-0.0
3357,0.0006714000000000001,-3.72,0.0,-0.0
3358,0.0006716000000000001,-3.72,0.0,-0.0
3359,0.0006718,-3.72,0.0,-0.0
3360,0.000672,-3.72,0.0,-0.0
3361,0.0006722000000000001,-3.72,0.0,-0.0
3362,0.0006724,-3.72,0.0,-0.0
3363,0.0006726,-3.72,0.0,-0.0
3364,0.0006728,-3.72,0.0,-0.0
3365,0.0006730000000000001,-3.72,0.0,-0.0
3366,0.0006732,-3.72,0.0,-0.0
3367,0.0006734,-3.72,0.0,-0.0
3368,0.0006736,-3.72,0.0,-0.0
3369,0.0006738,-3.72,0.0,-0.0
3370,0.000674,-3.72,0.0,-0.0
3371,0.0006742,-3.72,0.0,-0.0
3372,0.0006744,-3.72,0.0,-0.0
3373,0.0006746,-3.72,0.0,-0.0
3374,0.0006748,-3.72,0.0,-0.0
3375,0.000675,-3.68,0.0,-0.0
3376,0.0006751999999999999,-3.72,-0.002,2.0060180541624874e-05
3377,0.0006754,-3.72,0.0,-0.0
3378,0.0006756,-3.72,0.0,-0.0
3379,0.0006758,-3.72,0.0,-0.0
3380,0.000676,-3.72,0.0,-0.0
3381,0.0006762000000000001,-3.72,-0.002,2.0060180541624874e-05
3382,0.0006764000000000001,-3.72,-0.002,2.0060180541624874e-05
3383,0.0006766,-3.72,-0.002,2.0060180541624874e-05
3384,0.0006768,-3.68,0.0,-0.0
3385,0.0006770000000000001,-3.72,0.0,-0.0
3386,0.0006772,-3.72,0.0,-0.0
3387,0.0006774,-3.72,-0.002,2.0060180541624874e-05
3388,0.0006776,-3.72,-0.002,2.0060180541624874e-05
3389,0.0006778,-3.72,-0.002,2.0060180541624874e-05
3390,0.000678,-3.72,-0.002,2.0060180541624874e-05
3391,0.0006782,-3.72,-0.002,2.0060180541624874e-05
3392,0.0006784,-3.72,-0.002,2.0060180541624874e-05
3393,0.0006786,-3.72,0.0,-0.0
3394,0.0006788,-3.72,-0.002,2.0060180541624874e-05
3395,0.000679,-3.68,-0.002,2.0060180541624874e-05
3396,0.0006792,-3.72,-0.002,2.0060180541624874e-05
3397,0.0006794,-3.72,-0.002,2.0060180541624874e-05
3398,0.0006796,-3.72,-0.002,2.0060180541624874e-05
3399,0.0006798,-3.72,-0.002,2.0060180541624874e-05
3400,0.0006799999999999999,-3.72,-0.002,2.0060180541624874e-05
3401,0.0006802,-3.68,-0.002,2.0060180541624874e-05
3402,0.0006804000000000001,-3.72,-0.002,2.0060180541624874e-05
3403,0.0006806,-3.72,-0.002,2.0060180541624874e-05
3404,0.0006808,-3.68,0.0,-0.0
3405,0.0006810000000000001,-3.72,0.0,-0.0
3406,0.0006812000000000001,-3.72,-0.002,2.0060180541624874e-05
3407,0.0006814,-3.72,-0.002,2.0060180541624874e-05
3408,0.0006816,-3.72,-0.002,2.0060180541624874e-05
3409,0.0006818000000000001,-3.72,-0.002,2.0060180541624874e-05
3410,0.000682,-3.68,-0.002,2.0060180541624874e-05
3411,0.0006822,-3.72,-0.002,2.0060180541624874e-05
3412,0.0006824,-3.72,-0.002,2.0060180541624874e-05
3413,0.0006826,-3.72,-0.002,2.0060180541624874e-05
3414,0.0006828,-3.72,-0.002,2.0060180541624874e-05
3415,0.000683,-3.72,-0.004,4.012036108324975e-05
3416,0.0006832,-3.72,-0.002,2.0060180541624874e-05
3417,0.0006834,-3.72,-0.004,4.012036108324975e-05
3418,0.0006836,-3.68,-0.004,4.012036108324975e-05
3419,0.0006838,-3.72,-0.004,4.012036108324975e-05
3420,0.000684,-3.72,-0.002,2.0060180541624874e-05
3421,0.0006842,-3.72,-0.004,4.012036108324975e-05
3422,0.0006844,-3.72,-0.002,2.0060180541624874e-05
3423,0.0006846,-3.72,-0.004,4.012036108324975e-05
3424,0.0006848,-3.72,-0.002,2.0060180541624874e-05
3425,0.0006850000000000001,-3.68,-0.004,4.012036108324975e-05
3426,0.0006852000000000001,-3.72,-0.002,2.0060180541624874e-05
3427,0.0006854,-3.72,-0.002,2.0060180541624874e-05
3428,0.0006856,-3.68,-0.002,2.0060180541624874e-05
3429,0.0006858000000000001,-3.72,-0.004,4.012036108324975e-05
3430,0.000686,-3.72,-0.002,2.0060180541624874e-05
3431,0.0006862,-3.72,-0.006,6.0180541624874626e-05
3432,0.0006864,-3.72,-0.004,4.012036108324975e-05
3433,0.0006866000000000001,-3.72,-0.004,4.012036108324975e-05
3434,0.0006868,-3.72,-0.004,4.012036108324975e-05
3435,0.000687,-3.72,-0.004,4.012036108324975e-05
3436,0.0006872,-3.72,-0.004,4.012036108324975e-05
3437,0.0006874,-3.72,-0.002,2.0060180541624874e-05
3438,0.0006876,-3.68,-0.004,4.012036108324975e-05
3439,0.0006878,-3.72,-0.006,6.0180541624874626e-05
3440,0.000688,-3.7600000000000002,-0.004,4.012036108324975e-05
3441,0.0006882,-3.72,-0.004,4.012036108324975e-05
3442,0.0006884,-3.72,-0.004,4.012036108324975e-05
3443,0.0006886,-3.72,-0.002,2.0060180541624874e-05
3444,0.0006887999999999999,-3.72,-0.002,2.0060180541624874e-05
3445,0.000689,-3.72,-0.004,4.012036108324975e-05
3446,0.0006892000000000001,-3.68,-0.002,2.0060180541624874e-05
3447,0.0006894000000000001,-3.72,-0.002,2.0060180541624874e-05
3448,0.0006896,-3.72,-0.002,2.0060180541624874e-05
3449,0.0006898000000000001,-3.72,-0.002,2.0060180541624874e-05
3450,0.0006900000000000001,-3.72,-0.004,4.012036108324975e-05
3451,0.0006902,-3.72,-0.004,4.012036108324975e-05
3452,0.0006904,-3.68,-0.002,2.0060180541624874e-05
3453,0.0006906000000000001,-3.72,-0.002,2.0060180541624874e-05
3454,0.0006908,-3.72,-0.002,2.0060180541624874e-05
3455,0.000691,-3.72,-0.002,2.0060180541624874e-05
3456,0.0006912,-3.72,-0.002,2.0060180541624874e-05
3457,0.0006914,-3.72,-0.002,2.0060180541624874e-05
3458,0.0006916,-3.72,-0.002,2.0060180541624874e-05
3459,0.0006918,-3.72,-0.004,4.012036108324975e-05
3460,0.000692,-3.72,-0.002,2.0060180541624874e-05
3461,0.0006922,-3.72,-0.002,2.0060180541624874e-05
3462,0.0006924,-3.72,-0.002,2.0060180541624874e-05
3463,0.0006926,-3.72,-0.002,2.0060180541624874e-05
3464,0.0006928,-3.72,-0.002,2.0060180541624874e-05
3465,0.0006929999999999999,-3.72,-0.004,4.012036108324975e-05
3466,0.0006932,-3.72,-0.002,2.0060180541624874e-05
3467,0.0006934,-3.68,-0.002,2.0060180541624874e-05
3468,0.0006935999999999999,-3.72,-0.002,2.0060180541624874e-05
3469,0.0006938,-3.72,-0.002,2.0060180541624874e-05
3470,0.0006940000000000001,-3.72,-0.002,2.0060180541624874e-05
3471,0.0006942000000000001,-3.72,-0.002,2.0060180541624874e-05
3472,0.0006944,-3.72,-0.002,2.0060180541624874e-05
3473,0.0006946,-3.72,-0.002,2.0060180541624874e-05
3474,0.0006948000000000001,-3.72,-0.002,2.0060180541624874e-05
3475,0.000695,-3.72,-0.002,2.0060180541624874e-05
3476,0.0006952,-3.72,-0.002,2.0060180541624874e-05
3477,0.0006954,-3.72,0.0,-0.0
3478,0.0006956,-3.72,-0.002,2.0060180541624874e-05
3479,0.0006958,-3.68,-0.002,2.0060180541624874e-05
3480,0.000696,-3.72,-0.002,2.0060180541624874e-05
3481,0.0006962,-3.72,0.0,-0.0
3482,0.0006964,-3.72,-0.002,2.0060180541624874e-05
3483,0.0006966,-3.72,-0.002,2.0060180541624874e-05
3484,0.0006968,-3.72,-0.002,2.0060180541624874e-05
3485,0.000697,-3.72,-0.002,2.0060180541624874e-05
3486,0.0006972,-3.72,0.0,-0.0
3487,0.0006974,-3.72,0.0,-0.0
3488,0.0006976,-3.72,0.0,-0.0
3489,0.0006977999999999999,-3.72,0.0,-0.0
3490,0.000698,-3.72,0.0,-0.0
3491,0.0006982000000000001,-3.72,-0.002,2.0060180541624874e-05
3492,0.0006984,-3.72,0.0,-0.0
3493,0.0006986,-3.72,0.0,-0.0
3494,0.0006988000000000001,-3.72,0.0,-0.0
3495,0.000699,-3.72,-0.002,2.0060180541624874e-05
3496,0.0006992,-3.72,0.0,-0.0
3497,0.0006994,-3.72,-0.002,2.0060180541624874e-05
3498,0.0006996000000000001,-3.72,0.0,-0.0
3499,0.0006998,-3.72,0.0,-0.0
3500,0.0007,-3.72,0.0,-0.0
3501,0.0007002,-3.72,0.0,-0.0
3502,0.0007004,-3.72,0.0,-0.0
3503,0.0007006,-3.72,0.0,-0.0
3504,0.0007008,-3.72,0.0,-0.0
3505,0.000701,-3.72,0.0,-0.0
3506,0.0007012,-3.72,0.0,-0.0
3507,0.0007014,-3.72,0.0,-0.0
3508,0.0007016,-3.72,0.0,-0.0
3509,0.0007017999999999999,-3.68,0.0,-0.0
3510,0.000702,-3.72,0.0,-0.0
3511,0.0007022,-3.72,0.0,-0.0
3512,0.0007024,-3.72,0.0,-0.0
3513,0.0007026,-3.72,0.0,-0.0
3514,0.0007028000000000001,-3.72,0.0,-0.0
3515,0.0007030000000000001,-3.72,0.0,-0.0
3516,0.0007032,-3.68,0.0,-0.0
3517,0.0007034,-3.72,0.0,-0.0
3518,0.0007036000000000001,-3.72,0.002,-2.0060180541624874e-05
3519,0.0007038,-3.72,0.0,-0.0
3520,0.000704,-3.72,0.0,-0.0
3521,0.0007042,-3.72,0.002,-2.0060180541624874e-05
3522,0.0007044000000000001,-3.72,0.0,-0.0
3523,0.0007046,-3.72,0.0,-0.0
3524,0.0007048,-3.68,0.0,-0.0
3525,0.000705,-3.72,0.0,-0.0
3526,0.0007052,-3.72,0.0,-0.0
3527,0.0007054,-3.72,0.002,-2.0060180541624874e-05
3528,0.0007056,-3.72,0.002,-2.0060180541624874e-05
3529,0.0007058,-3.72,0.002,-2.0060180541624874e-05
3530,0.000706,-3.72,0.002,-2.0060180541624874e-05
3531,0.0007062,-3.72,0.0,-0.0
3532,0.0007064,-3.72,0.002,-2.0060180541624874e-05
3533,0.0007065999999999999,-3.72,0.002,-2.0060180541624874e-05
3534,0.0007068,-3.72,0.002,-2.0060180541624874e-05
3535,0.0007070000000000001,-3.7600000000000002,0.006,-6.0180541624874626e-05
3536,0.0007072000000000001,-3.72,0.0,-0.0
3537,0.0007074,-3.72,0.002,-2.0060180541624874e-05
3538,0.0007076000000000001,-3.72,0.002,-2.0060180541624874e-05
3539,0.0007078000000000001,-3.72,0.002,-2.0060180541624874e-05
3540,0.000708,-3.72,0.002,-2.0060180541624874e-05
3541,0.0007082,-3.68,0.002,-2.0060180541624874e-05
3542,0.0007084000000000001,-3.72,0.002,-2.0060180541624874e-05
3543,0.0007086,-3.72,0.002,-2.0060180541624874e-05
3544,0.0007088,-3.72,0.002,-2.0060180541624874e-05
3545,0.000709,-3.72,0.002,-2.0060180541624874e-05
3546,0.0007092,-3.72,0.002,-2.0060180541624874e-05
3547,0.0007094,-3.7600000000000002,0.002,-2.0060180541624874e-05
3548,0.0007096,-3.72,0.002,-2.0060180541624874e-05
3549,0.0007098,-3.72,0.0,-0.0
3550,0.00071,-3.72,0.002,-2.0060180541624874e-05
3551,0.0007102,-3.72,0.002,-2.0060180541624874e-05
3552,0.0007104,-3.72,0.0,-0.0
3553,0.0007106,-3.72,0.002,-2.0060180541624874e-05
3554,0.0007108,-3.72,0.002,-2.0060180541624874e-05
3555,0.000711,-3.72,0.002,-2.0060180541624874e-05
3556,0.0007112,-3.72,0.002,-2.0060180541624874e-05
3557,0.0007113999999999999,-3.72,0.002,-2.0060180541624874e-05
3558,0.0007116000000000001,-3.72,0.002,-2.0060180541624874e-05
3559,0.0007118000000000001,-3.72,0.002,-2.0060180541624874e-05
3560,0.000712,-3.72,0.002,-2.0060180541624874e-05
3561,0.0007122,-3.72,0.002,-2.0060180541624874e-05
3562,0.0007124000000000001,-3.72,0.002,-2.0060180541624874e-05
3563,0.0007126000000000001,-3.72,0.002,-2.0060180541624874e-05
3564,0.0007128,-3.72,0.002,-2.0060180541624874e-05
3565,0.000713,-3.72,0.002,-2.0060180541624874e-05
3566,0.0007132000000000001,-3.72,0.002,-2.0060180541624874e-05
3567,0.0007134,-3.72,0.002,-2.0060180541624874e-05
3568,0.0007136,-3.72,0.002,-2.0060180541624874e-05
3569,0.0007138,-3.72,0.002,-2.0060180541624874e-05
3570,0.000714,-3.72,0.002,-2.0060180541624874e-05
3571,0.0007142,-3.72,0.002,-2.0060180541624874e-05
3572,0.0007144,-3.72,0.002,-2.0060180541624874e-05
3573,0.0007146,-3.72,0.002,-2.0060180541624874e-05
3574,0.0007148,-3.72,0.002,-2.0060180541624874e-05
3575,0.000715,-3.72,0.002,-2.0060180541624874e-05
3576,0.0007152,-3.72,0.002,-2.0060180541624874e-05
3577,0.0007154,-3.72,0.002,-2.0060180541624874e-05
3578,0.0007156,-3.72,0.002,-2.0060180541624874e-05
3579,0.0007158,-3.72,0.0,-0.0
3580,0.0007160000000000001,-3.72,0.0,-0.0
3581,0.0007162,-3.72,0.002,-2.0060180541624874e-05
3582,0.0007164000000000001,-3.72,0.002,-2.0060180541624874e-05
3583,0.0007166000000000001,-3.72,0.002,-2.0060180541624874e-05
3584,0.0007168,-3.72,0.002,-2.0060180541624874e-05
3585,0.000717,-3.72,0.002,-2.0060180541624874e-05
3586,0.0007172,-3.72,0.002,-2.0060180541624874e-05
3587,0.0007174000000000001,-3.72,0.0,-0.0
3588,0.0007176,-3.72,0.002,-2.0060180541624874e-05
3589,0.0007178,-3.72,0.0,-0.0
3590,0.000718,-3.72,0.002,-2.0060180541624874e-05
3591,0.0007182,-3.72,0.002,-2.0060180541624874e-05
3592,0.0007184,-3.72,0.002,-2.0060180541624874e-05
3593,0.0007186,-3.72,0.0,-0.0
3594,0.0007188,-3.72,0.0,-0.0
3595,0.000719,-3.72,0.0,-0.0
3596,0.0007192,-3.72,0.0,-0.0
3597,0.0007194,-3.72,0.0,-0.0
3598,0.0007195999999999999,-3.72,0.0,-0.0
3599,0.0007198,-3.72,0.0,-0.0
3600,0.00072,-3.72,0.0,-0.0
3601,0.0007201999999999999,-3.72,0.0,-0.0
3602,0.0007204,-3.72,0.0,-0.0
3603,0.0007206000000000001,-3.72,0.0,-0.0
3604,0.0007208000000000001,-3.72,0.0,-0.0
3605,0.000721,-3.72,0.0,-0.0
3606,0.0007212,-3.72,0.0,-0.0
3607,0.0007214000000000001,-3.72,0.0,-0.0
3608,0.0007216,-3.72,0.0,-0.0
3609,0.0007218,-3.72,0.0,-0.0
3610,0.000722,-3.72,0.0,-0.0
3611,0.0007222,-3.72,0.004,-4.012036108324975e-05
3612,0.0007224,-3.72,0.0,-0.0
3613,0.0007226,-3.72,0.0,-0.0
3614,0.0007228,-3.72,0.0,-0.0
3615,0.000723,-3.72,0.0,-0.0
3616,0.0007232,-3.72,-0.002,2.0060180541624874e-05
3617,0.0007234,-3.72,0.0,-0.0
3618,0.0007236,-3.72,0.0,-0.0
3619,0.0007238,-3.72,0.0,-0.0
3620,0.000724,-3.72,0.0,-0.0
3621,0.0007242,-3.72,0.0,-0.0
3622,0.0007243999999999999,-3.72,0.0,-0.0
3623,0.0007246,-3.72,0.0,-0.0
3624,0.0007248,-3.72,0.0,-0.0
3625,0.000725,-3.72,0.0,-0.0
3626,0.0007252,-3.72,0.0,-0.0
3627,0.0007254000000000001,-3.72,-0.002,2.0060180541624874e-05
3628,0.0007256000000000001,-3.72,0.0,-0.0
3629,0.0007258,-3.72,-0.002,2.0060180541624874e-05
3630,0.000726,-3.68,0.0,-0.0
3631,0.0007262000000000001,-3.72,0.0,-0.0
3632,0.0007264,-3.72,-0.002,2.0060180541624874e-05
3633,0.0007266,-3.72,-0.002,2.0060180541624874e-05
3634,0.0007268,-3.72,-0.002,2.0060180541624874e-05
3635,0.000727,-3.72,-0.002,2.0060180541624874e-05
3636,0.0007272,-3.68,-0.002,2.0060180541624874e-05
3637,0.0007274,-3.72,-0.002,2.0060180541624874e-05
3638,0.0007276,-3.72,-0.002,2.0060180541624874e-05
3639,0.0007278,-3.72,-0.002,2.0060180541624874e-05
3640,0.000728,-3.72,-0.002,2.0060180541624874e-05
3641,0.0007282,-3.72,0.0,-0.0
3642,0.0007284,-3.68,-0.002,2.0060180541624874e-05
3643,0.0007286,-3.72,-0.002,2.0060180541624874e-05
3644,0.0007288,-3.72,-0.002,2.0060180541624874e-05
3645,0.000729,-3.72,-0.002,2.0060180541624874e-05
3646,0.0007291999999999999,-3.72,-0.002,2.0060180541624874e-05
3647,0.0007294000000000001,-3.72,-0.002,2.0060180541624874e-05
3648,0.0007296000000000001,-3.72,-0.002,2.0060180541624874e-05
3649,0.0007298,-3.72,-0.002,2.0060180541624874e-05
3650,0.00073,-3.72,-0.002,2.0060180541624874e-05
3651,0.0007302000000000001,-3.72,-0.002,2.0060180541624874e-05
3652,0.0007304,-3.72,0.0,-0.0
3653,0.0007306,-3.72,-0.002,2.0060180541624874e-05
3654,0.0007308,-3.72,-0.002,2.0060180541624874e-05
3655,0.0007310000000000001,-3.72,-0.002,2.0060180541624874e-05
3656,0.0007312,-3.72,-0.002,2.0060180541624874e-05
3657,0.0007314,-3.72,-0.002,2.0060180541624874e-05
3658,0.0007316,-3.68,-0.002,2.0060180541624874e-05
3659,0.0007318,-3.72,-0.002,2.0060180541624874e-05
3660,0.000732,-3.72,-0.002,2.0060180541624874e-05
3661,0.0007322,-3.72,-0.002,2.0060180541624874e-05
3662,0.0007324,-3.72,-0.002,2.0060180541624874e-05
3663,0.0007326,-3.72,-0.002,2.0060180541624874e-05
3664,0.0007328,-3.72,-0.002,2.0060180541624874e-05
3665,0.000733,-3.68,-0.002,2.0060180541624874e-05
3666,0.0007331999999999999,-3.72,-0.002,2.0060180541624874e-05
3667,0.0007334,-3.72,-0.002,2.0060180541624874e-05
3668,0.0007336,-3.68,-0.002,2.0060180541624874e-05
3669,0.0007338000000000001,-3.72,-0.002,2.0060180541624874e-05
3670,0.000734,-3.72,-0.002,2.0060180541624874e-05
3671,0.0007342000000000001,-3.72,-0.002,2.0060180541624874e-05
3672,0.0007344000000000001,-3.72,-0.002,2.0060180541624874e-05
3673,0.0007346,-3.72,-0.002,2.0060180541624874e-05
3674,0.0007348,-3.72,-0.002,2.0060180541624874e-05
3675,0.0007350000000000001,-3.68,-0.002,2.0060180541624874e-05
3676,0.0007352,-3.72,-0.002,2.0060180541624874e-05
3677,0.0007354,-3.72,-0.002,2.0060180541624874e-05
3678,0.0007356,-3.72,-0.002,2.0060180541624874e-05
3679,0.0007358000000000001,-3.72,-0.002,2.0060180541624874e-05
3680,0.000736,-3.72,-0.002,2.0060180541624874e-05
3681,0.0007362,-3.72,-0.002,2.0060180541624874e-05
3682,0.0007364,-3.72,-0.002,2.0060180541624874e-05
3683,0.0007366,-3.7600000000000002,-0.002,2.0060180541624874e-05
3684,0.0007368,-3.72,-0.002,2.0060180541624874e-05
3685,0.000737,-3.72,-0.002,2.0060180541624874e-05
3686,0.0007372,-3.72,-0.002,2.0060180541624874e-05
3687,0.0007374,-3.72,-0.002,2.0060180541624874e-05
3688,0.0007376,-3.72,-0.002,2.0060180541624874e-05
3689,0.0007378,-3.72,-0.002,2.0060180541624874e-05
3690,0.0007379999999999999,-3.68,-0.002,2.0060180541624874e-05
3691,0.0007382,-3.72,-0.002,2.0060180541624874e-05
3692,0.0007384000000000001,-3.72,-0.002,2.0060180541624874e-05
3693,0.0007386000000000001,-3.72,-0.002,2.0060180541624874e-05
3694,0.0007388,-3.72,0.0,-0.0
3695,0.0007390000000000001,-3.72,-0.002,2.0060180541624874e-05
3696,0.0007392000000000001,-3.72,-0.002,2.0060180541624874e-05
3697,0.0007394,-3.7600000000000002,-0.002,2.0060180541624874e-05
3698,0.0007396,-3.72,-0.002,2.0060180541624874e-05
3699,0.0007398000000000001,-3.68,-0.002,2.0060180541624874e-05
3700,0.00074,-3.72,0.0,-0.0
3701,0.0007402,-3.72,-0.002,2.0060180541624874e-05
3702,0.0007404,-3.72,-0.002,2.0060180541624874e-05
3703,0.0007406000000000001,-3.72,-0.002,2.0060180541624874e-05
3704,0.0007408,-3.72,-0.002,2.0060180541624874e-05
3705,0.000741,-3.72,-0.002,2.0060180541624874e-05
3706,0.0007412,-3.72,-0.002,2.0060180541624874e-05
3707,0.0007414,-3.72,-0.002,2.0060180541624874e-05
3708,0.0007416,-3.72,0.0,-0.0
3709,0.0007418,-3.68,-0.002,2.0060180541624874e-05
3710,0.000742,-3.72,0.0,-0.0
3711,0.0007422,-3.72,0.0,-0.0
3712,0.0007424,-3.72,0.0,-0.0
3713,0.0007426,-3.68,0.0,-0.0
3714,0.0007428,-3.68,0.0,-0.0
3715,0.000743,-3.72,-0.002,2.0060180541624874e-05
3716,0.0007432000000000001,-3.72,0.0,-0.0
3717,0.0007434,-3.72,-0.002,2.0060180541624874e-05
3718,0.0007436,-3.72,0.0,-0.0
3719,0.0007438,-3.72,-0.002,2.0060180541624874e-05
3720,0.0007440000000000001,-3.72,-0.002,2.0060180541624874e-05
3721,0.0007442,-3.68,0.0,-0.0
3722,0.0007444,-3.72,0.0,-0.0
3723,0.0007446,-3.72,0.0,-0.0
3724,0.0007448,-3.72,0.0,-0.0
3725,0.000745,-3.72,0.0,-0.0
3726,0.0007452,-3.72,0.0,-0.0
3727,0.0007454,-3.68,0.0,-0.0
3728,0.0007456,-3.68,0.0,-0.0
3729,0.0007458,-3.68,0.0,-0.0
3730,0.000746,-3.68,0.0,-0.0
3731,0.0007461999999999999,-3.72,0.0,-0.0
3732,0.0007464,-3.72,0.0,-0.0
3733,0.0007466,-3.72,-0.002,2.0060180541624874e-05
3734,0.0007468,-3.72,0.0,-0.0
3735,0.0007469999999999999,-3.72,0.0,-0.0
3736,0.0007472000000000001,-3.72,0.0,-0.0
3737,0.0007474000000000001,-3.72,0.0,-0.0
3738,0.0007476,-3.72,0.0,-0.0
3739,0.0007478,-3.72,0.0,-0.0
3740,0.0007480000000000001,-3.72,0.0,-0.0
3741,0.0007482,-3.72,0.0,-0.0
3742,0.0007484,-3.72,0.0,-0.0
3743,0.0007486,-3.72,0.0,-0.0
3744,0.0007488000000000001,-3.72,0.0,-0.0
3745,0.000749,-3.72,0.0,-0.0
3746,0.0007492,-3.72,0.0,-0.0
3747,0.0007494,-3.72,0.0,-0.0
3748,0.0007496,-3.72,0.0,-0.0
3749,0.0007498,-3.72,0.0,-0.0
3750,0.00075,-3.72,0.0,-0.0
3751,0.0007502,-3.72,0.0,-0.0
3752,0.0007504,-3.72,0.0,-0.0
3753,0.0007506,-3.72,0.0,-0.0
3754,0.0007508,-3.72,0.0,-0.0
3755,0.0007509999999999999,-3.72,0.002,-2.0060180541624874e-05
3756,0.0007512,-3.72,0.0,-0.0
3757,0.0007514,-3.72,-0.002,2.0060180541624874e-05
3758,0.0007516000000000001,-3.72,0.002,-2.0060180541624874e-05
3759,0.0007518,-3.72,0.0,-0.0
3760,0.0007520000000000001,-3.72,0.0,-0.0
3761,0.0007522000000000001,-3.72,0.0,-0.0
3762,0.0007524,-3.72,0.004,-4.012036108324975e-05
3763,0.0007526,-3.72,0.0,-0.0
3764,0.0007528000000000001,-3.72,0.0,-0.0
3765,0.000753,-3.72,0.002,-2.0060180541624874e-05
3766,0.0007532,-3.72,0.0,-0.0
3767,0.0007534,-3.72,0.0,-0.0
3768,0.0007536,-3.68,0.0,-0.0
3769,0.0007538,-3.72,0.002,-2.0060180541624874e-05
3770,0.000754,-3.72,0.0,-0.0
3771,0.0007542,-3.72,0.0,-0.0
3772,0.0007544,-3.72,0.0,-0.0
3773,0.0007546,-3.72,0.0,-0.0
3774,0.0007548,-3.72,0.002,-2.0060180541624874e-05
3775,0.000755,-3.72,0.0,-0.0
3776,0.0007552,-3.72,0.0,-0.0
3777,0.0007554,-3.72,0.0,-0.0
3778,0.0007556,-3.72,0.002,-2.0060180541624874e-05
3779,0.0007557999999999999,-3.72,0.002,-2.0060180541624874e-05
3780,0.000756,-3.72,0.0,-0.0
3781,0.0007562000000000001,-3.72,0.0,-0.0
3782,0.0007564,-3.72,0.002,-2.0060180541624874e-05
3783,0.0007566,-3.72,0.002,-2.0060180541624874e-05
3784,0.0007568000000000001,-3.72,0.002,-2.0060180541624874e-05
3785,0.0007570000000000001,-3.72,0.002,-2.0060180541624874e-05
3786,0.0007572,-3.72,0.002,-2.0060180541624874e-05
3787,0.0007574,-3.72,0.0,-0.0
3788,0.0007576000000000001,-3.72,0.002,-2.0060180541624874e-05
3789,0.0007578,-3.72,0.002,-2.0060180541624874e-05
3790,0.000758,-3.72,0.0,-0.0
3791,0.0007582,-3.72,0.002,-2.0060180541624874e-05
3792,0.0007584,-3.72,0.0,-0.0
3793,0.0007586,-3.72,0.0,-0.0
3794,0.0007588,-3.72,0.002,-2.0060180541624874e-05
3795,0.000759,-3.72,0.002,-2.0060180541624874e-05
3796,0.0007592,-3.72,0.0,-0.0
3797,0.0007594,-3.72,0.0,-0.0
3798,0.0007596,-3.72,0.0,-0.0
3799,0.0007598,-3.72,0.0,-0.0
3800,0.00076,-3.72,0.002,-2.0060180541624874e-05
3801,0.0007602,-3.72,0.002,-2.0060180541624874e-05
3802,0.0007604,-3.72,0.0,-0.0
3803,0.0007606,-3.72,0.0,-0.0
3804,0.0007608000000000001,-3.72,0.0,-0.0
3805,0.0007610000000000001,-3.72,0.0,-0.0
3806,0.0007612,-3.72,0.0,-0.0
3807,0.0007614,-3.72,0.002,-2.0060180541624874e-05
3808,0.0007616000000000001,-3.72,0.002,-2.0060180541624874e-05
3809,0.0007618000000000001,-3.72,0.0,-0.0
3810,0.000762,-3.72,0.0,-0.0
3811,0.0007622,-3.72,0.0,-0.0
3812,0.0007624000000000001,-3.72,0.0,-0.0
3813,0.0007626,-3.72,0.0,-0.0
3814,0.0007628,-3.72,0.0,-0.0
3815,0.000763,-3.72,0.0,-0.0
3816,0.0007632,-3.72,0.0,-0.0
3817,0.0007634,-3.72,0.0,-0.0
3818,0.0007636,-3.72,0.0,-0.0
3819,0.0007638,-3.72,0.0,-0.0
